id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,kfold
1936,59,admin.,married,primary,no,4387,yes,no,telephone,16,jul,73,6,-1,0,unknown,0,0
20103,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure,1,0
23609,67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success,1,0
439,45,blue-collar,married,secondary,no,90,yes,no,unknown,29,may,744,6,-1,0,unknown,0,0
13543,42,services,married,secondary,no,0,yes,no,cellular,31,jul,17,20,-1,0,unknown,0,0
19933,37,management,married,tertiary,no,1780,yes,no,cellular,7,may,205,1,-1,0,unknown,0,0
5879,64,retired,married,primary,no,5871,no,no,cellular,3,nov,195,1,-1,0,unknown,0,0
559,35,technician,single,secondary,no,344,no,no,cellular,27,aug,519,16,-1,0,unknown,1,0
10330,39,technician,married,tertiary,no,1524,no,no,cellular,20,apr,567,1,-1,0,unknown,1,0
26392,40,technician,married,secondary,no,169,yes,no,cellular,18,aug,43,4,-1,0,unknown,0,0
22843,33,technician,single,secondary,no,151,yes,no,cellular,20,apr,104,3,236,6,failure,0,0
16224,50,entrepreneur,married,tertiary,no,2442,no,no,cellular,3,feb,145,1,-1,0,unknown,0,0
25379,29,blue-collar,married,secondary,yes,-643,yes,no,cellular,18,jul,277,1,-1,0,unknown,0,0
2426,38,admin.,married,secondary,no,1973,no,no,cellular,21,nov,155,2,-1,0,unknown,0,0
21906,35,blue-collar,married,secondary,no,1831,yes,no,cellular,13,may,96,2,358,2,failure,0,0
16143,59,blue-collar,married,primary,no,914,no,no,cellular,11,aug,139,8,-1,0,unknown,0,0
15635,58,admin.,single,secondary,no,2223,no,no,cellular,4,dec,1139,2,114,1,success,0,0
22292,59,self-employed,married,unknown,no,59,no,no,cellular,12,aug,171,2,-1,0,unknown,0,0
25199,58,management,married,tertiary,no,473,no,no,cellular,18,feb,1109,1,262,1,success,1,0
2476,34,management,married,tertiary,no,3402,no,no,cellular,3,jun,88,2,-1,0,unknown,0,0
22884,56,retired,married,primary,no,9367,no,no,cellular,4,may,617,2,-1,0,unknown,1,0
20690,36,unemployed,married,tertiary,no,73,no,no,cellular,23,jul,172,2,-1,0,unknown,0,0
15266,32,management,married,tertiary,no,132,yes,no,unknown,30,may,565,2,-1,0,unknown,0,0
16403,38,management,married,tertiary,no,413,no,no,cellular,13,oct,252,2,183,3,success,1,0
5018,31,services,married,secondary,no,395,no,no,telephone,19,nov,196,3,117,3,failure,0,0
22922,48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,unknown,0,0
15165,32,management,married,tertiary,no,1402,no,no,unknown,1,jun,52,1,557,2,failure,0,0
1639,46,blue-collar,married,secondary,no,125,yes,yes,unknown,8,may,119,2,-1,0,unknown,0,0
15129,39,management,married,tertiary,no,-17,yes,yes,cellular,28,aug,908,1,-1,0,unknown,1,0
17703,57,blue-collar,married,secondary,no,-353,no,yes,unknown,29,may,26,3,-1,0,unknown,0,0
7590,35,entrepreneur,single,tertiary,no,145,yes,no,cellular,18,jul,799,2,-1,0,unknown,1,0
10344,35,services,married,secondary,no,1317,yes,no,unknown,21,may,69,4,-1,0,unknown,0,0
18013,48,blue-collar,married,primary,no,2519,no,no,telephone,22,aug,105,5,-1,0,unknown,0,0
21549,46,blue-collar,married,secondary,no,5,no,no,cellular,18,aug,71,3,-1,0,unknown,0,0
7874,23,technician,married,secondary,no,4,yes,no,cellular,20,apr,698,1,-1,0,unknown,0,0
25330,44,services,divorced,secondary,no,0,no,yes,cellular,17,jul,275,17,-1,0,unknown,0,0
5593,35,blue-collar,married,secondary,no,-461,no,no,unknown,23,may,339,1,-1,0,unknown,0,0
8406,54,management,married,tertiary,no,69,no,no,unknown,11,jun,113,1,-1,0,unknown,0,0
1520,35,management,married,secondary,no,724,yes,no,cellular,18,oct,102,3,96,3,success,0,0
5496,57,admin.,married,secondary,no,4168,yes,yes,unknown,16,may,47,1,-1,0,unknown,0,0
4368,39,blue-collar,single,secondary,no,175,no,no,cellular,12,may,17,1,365,2,other,0,0
5512,27,services,single,secondary,no,230,no,no,unknown,27,jul,5,1,-1,0,unknown,0,0
10986,42,unemployed,divorced,secondary,no,193,yes,no,unknown,26,may,262,1,-1,0,unknown,0,0
7753,35,admin.,single,secondary,no,203,yes,no,cellular,10,jul,301,1,-1,0,unknown,0,0
758,40,admin.,single,secondary,no,985,yes,no,cellular,15,apr,313,3,145,5,other,0,0
8033,39,management,single,secondary,no,1877,yes,no,unknown,6,may,185,1,-1,0,unknown,0,0
25787,66,retired,married,secondary,no,995,no,no,cellular,27,feb,131,2,-1,0,unknown,1,0
6174,41,technician,married,secondary,no,4711,yes,no,cellular,20,nov,401,2,-1,0,unknown,0,0
25100,48,management,married,tertiary,no,1348,no,no,cellular,20,nov,124,1,-1,0,unknown,0,0
18847,29,management,married,tertiary,no,1022,yes,no,cellular,24,jul,408,1,-1,0,unknown,0,0
15406,30,services,single,secondary,no,12,no,yes,cellular,31,jul,106,31,-1,0,unknown,0,0
19502,32,blue-collar,married,primary,no,642,no,yes,cellular,8,jul,524,1,-1,0,unknown,0,0
16216,50,self-employed,married,secondary,no,6174,yes,yes,unknown,29,may,456,1,-1,0,unknown,0,0
6682,31,self-employed,married,secondary,no,581,yes,no,cellular,14,may,303,3,174,3,failure,0,0
22239,33,admin.,single,secondary,no,673,yes,no,unknown,14,may,199,2,-1,0,unknown,0,0
15226,35,management,married,tertiary,no,972,yes,yes,cellular,25,jul,23,16,-1,0,unknown,0,0
11760,41,blue-collar,married,primary,no,262,yes,no,unknown,19,may,89,1,-1,0,unknown,0,0
11353,54,unemployed,married,primary,no,6427,yes,no,telephone,19,nov,53,1,-1,0,unknown,0,0
7870,27,services,single,secondary,no,-72,yes,no,cellular,5,may,276,1,309,9,failure,0,0
10192,41,admin.,married,secondary,no,-5,yes,no,cellular,29,jul,38,17,-1,0,unknown,0,0
26091,47,services,married,secondary,no,0,yes,no,telephone,9,jul,250,1,-1,0,unknown,0,0
24353,39,blue-collar,divorced,primary,no,1317,yes,no,cellular,20,nov,543,1,170,4,other,1,0
8032,22,student,single,secondary,no,310,yes,no,cellular,6,may,903,2,355,1,other,0,0
6479,27,admin.,married,secondary,no,-435,no,no,unknown,3,jul,935,2,-1,0,unknown,0,0
12130,47,blue-collar,married,primary,no,94,yes,no,unknown,9,may,209,3,-1,0,unknown,0,0
16544,35,technician,divorced,tertiary,no,4515,yes,no,cellular,19,nov,98,2,-1,0,unknown,0,0
3353,28,blue-collar,married,unknown,no,486,yes,no,unknown,8,may,180,1,-1,0,unknown,0,0
13246,44,blue-collar,married,secondary,no,96,yes,no,cellular,31,jul,547,2,-1,0,unknown,0,0
26815,31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success,1,0
6297,44,management,married,tertiary,no,1036,no,no,cellular,25,sep,491,1,-1,0,unknown,0,0
23761,50,management,married,tertiary,no,3296,no,no,unknown,18,jun,255,2,-1,0,unknown,0,0
13771,60,retired,married,secondary,no,30,no,no,cellular,22,aug,629,4,-1,0,unknown,0,0
20182,67,retired,married,primary,no,585,no,no,cellular,17,aug,109,1,-1,0,unknown,0,0
13326,34,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90,1,-1,0,unknown,0,0
17416,36,technician,married,secondary,no,594,no,yes,cellular,4,aug,230,3,-1,0,unknown,0,0
23817,53,management,married,tertiary,no,1624,no,no,cellular,6,aug,107,1,98,6,success,1,0
18535,43,management,married,secondary,no,-26,yes,no,unknown,16,may,343,1,-1,0,unknown,0,0
14306,32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16,apr,648,1,272,1,other,1,0
14265,29,technician,single,secondary,no,594,no,no,cellular,25,may,128,1,-1,0,unknown,0,0
22074,36,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,337,1,-1,0,unknown,0,0
23675,45,services,divorced,secondary,no,138,no,no,telephone,24,jul,279,11,-1,0,unknown,0,0
16157,29,technician,married,tertiary,no,-722,no,yes,unknown,27,jun,121,4,-1,0,unknown,0,0
15202,26,student,single,tertiary,no,5169,yes,no,cellular,20,apr,639,2,-1,0,unknown,0,0
10610,32,blue-collar,married,secondary,no,23,yes,no,unknown,16,may,77,1,-1,0,unknown,0,0
26468,36,management,married,tertiary,no,3537,yes,no,cellular,21,nov,115,2,-1,0,unknown,0,0
15586,46,management,married,tertiary,no,245,yes,no,unknown,16,may,42,10,-1,0,unknown,0,0
13495,83,retired,divorced,primary,no,20,no,no,cellular,27,nov,65,3,-1,0,unknown,0,0
25776,41,admin.,married,secondary,no,1010,yes,no,cellular,17,apr,47,1,338,1,failure,0,0
12898,32,technician,single,secondary,no,12,no,no,cellular,7,aug,173,2,-1,0,unknown,0,0
24319,44,management,married,tertiary,no,149,yes,no,cellular,29,jan,507,1,220,2,success,0,0
14657,52,management,married,unknown,no,1708,no,no,unknown,6,sep,310,1,75,4,failure,1,0
1857,49,entrepreneur,married,primary,no,3112,yes,no,unknown,29,may,410,3,-1,0,unknown,0,0
14437,55,management,married,secondary,no,0,no,no,unknown,18,jun,324,2,-1,0,unknown,0,0
5560,38,management,married,tertiary,no,1680,yes,no,cellular,17,nov,414,2,-1,0,unknown,0,0
21206,39,blue-collar,married,secondary,no,5092,yes,no,cellular,12,may,206,2,329,6,failure,0,0
11405,26,student,single,tertiary,no,1134,no,no,cellular,21,apr,464,4,-1,0,unknown,1,0
19321,43,blue-collar,married,secondary,no,490,yes,no,cellular,8,may,216,2,368,2,failure,0,0
14973,59,retired,married,secondary,no,2396,no,no,cellular,27,aug,1040,6,-1,0,unknown,1,0
12660,53,technician,married,secondary,no,1344,no,no,cellular,19,aug,85,6,-1,0,unknown,0,0
7157,47,blue-collar,married,primary,no,269,yes,no,cellular,30,jul,145,5,-1,0,unknown,0,0
1272,38,services,married,primary,no,0,no,no,cellular,28,jul,33,3,-1,0,unknown,0,0
21453,29,blue-collar,single,primary,no,365,yes,yes,unknown,7,may,245,2,-1,0,unknown,0,0
13605,50,management,married,tertiary,no,19,no,yes,cellular,23,jul,205,1,-1,0,unknown,0,0
20905,34,management,married,tertiary,no,557,yes,no,cellular,29,jan,354,1,197,1,failure,0,0
7064,54,blue-collar,married,secondary,no,5521,yes,no,cellular,7,apr,581,2,-1,0,unknown,0,0
17721,32,technician,single,secondary,no,1732,yes,no,cellular,14,aug,1871,3,-1,0,unknown,1,0
14038,36,admin.,married,unknown,no,991,no,no,cellular,14,jan,589,2,-1,0,unknown,1,0
19005,33,services,married,secondary,no,107,yes,yes,cellular,13,may,21,6,-1,0,unknown,0,0
19701,34,technician,single,secondary,no,399,yes,no,unknown,2,jun,493,3,-1,0,unknown,0,0
17185,40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown,0,0
14626,35,management,married,tertiary,no,232,yes,yes,cellular,17,apr,249,1,-1,0,unknown,0,0
18297,48,blue-collar,married,secondary,yes,0,yes,yes,cellular,7,may,275,1,-1,0,unknown,0,0
16206,33,blue-collar,married,secondary,no,2994,yes,no,cellular,20,nov,155,1,-1,0,unknown,0,0
22792,31,student,single,unknown,no,2347,no,no,cellular,18,dec,180,2,-1,0,unknown,0,0
11690,19,student,single,secondary,no,1803,no,no,cellular,23,jun,124,1,105,1,failure,0,0
26301,43,blue-collar,married,secondary,no,130,yes,no,cellular,9,feb,146,3,256,1,failure,0,0
20004,35,management,married,tertiary,no,611,no,no,cellular,1,oct,305,2,121,1,success,1,0
1,39,blue-collar,married,secondary,no,1756,yes,no,cellular,3,apr,939,1,-1,0,unknown,1,0
2784,28,services,single,secondary,no,129,yes,no,cellular,18,may,32,2,-1,0,unknown,0,0
12859,36,technician,married,tertiary,no,62,no,no,cellular,23,jul,66,2,-1,0,unknown,0,0
9893,55,management,divorced,tertiary,no,2383,no,no,cellular,5,aug,1019,2,63,2,success,1,0
982,42,technician,married,secondary,no,4837,no,no,cellular,4,aug,91,2,-1,0,unknown,0,0
14925,26,services,single,primary,no,179,yes,yes,cellular,28,jul,333,4,-1,0,unknown,0,0
459,58,housemaid,married,secondary,no,196,no,yes,cellular,27,may,110,3,-1,0,unknown,0,0
18497,32,blue-collar,married,secondary,no,157,yes,no,unknown,20,may,315,1,-1,0,unknown,0,0
21976,58,retired,married,secondary,no,5523,no,no,unknown,20,jun,141,1,-1,0,unknown,0,0
4226,34,management,single,secondary,no,66,yes,no,unknown,9,may,76,2,-1,0,unknown,0,0
5807,41,blue-collar,married,secondary,no,475,yes,no,telephone,17,apr,254,1,-1,0,unknown,0,0
13868,28,blue-collar,married,secondary,no,196,yes,no,unknown,26,jun,176,7,-1,0,unknown,0,0
4755,25,blue-collar,married,secondary,no,-306,yes,no,unknown,20,jun,534,3,-1,0,unknown,0,0
18470,56,services,married,unknown,no,0,no,no,cellular,29,jul,83,2,-1,0,unknown,0,0
9317,26,entrepreneur,single,tertiary,no,81,no,no,cellular,21,jul,262,3,-1,0,unknown,0,0
15975,36,technician,married,secondary,no,2779,no,no,cellular,25,oct,324,1,182,4,success,0,0
10520,26,technician,single,tertiary,no,4130,no,no,cellular,28,jan,104,2,-1,0,unknown,0,0
10508,62,retired,married,secondary,no,2801,yes,yes,cellular,9,sep,261,1,183,1,success,1,0
16984,31,admin.,single,secondary,no,5527,yes,no,unknown,21,may,132,1,-1,0,unknown,0,0
7864,23,services,single,secondary,no,91,yes,no,unknown,16,may,374,2,-1,0,unknown,0,0
26698,62,management,married,tertiary,no,2785,no,no,cellular,6,jul,270,3,-1,0,unknown,1,0
24694,32,services,single,secondary,no,-23,no,no,cellular,10,jul,182,1,-1,0,unknown,0,0
9992,35,blue-collar,married,secondary,no,25,yes,no,unknown,8,may,23,5,-1,0,unknown,0,0
18662,47,blue-collar,married,secondary,no,480,yes,no,unknown,28,may,211,2,-1,0,unknown,0,0
13303,35,management,married,tertiary,no,47,no,yes,cellular,20,aug,44,9,-1,0,unknown,0,0
8767,43,admin.,married,primary,no,15,yes,no,unknown,13,may,304,2,-1,0,unknown,0,0
21348,33,technician,married,secondary,no,133,no,no,cellular,4,may,218,1,-1,0,unknown,1,0
15198,42,entrepreneur,married,secondary,no,718,yes,no,cellular,14,may,201,2,365,2,failure,0,0
1837,46,entrepreneur,single,tertiary,no,1410,yes,no,cellular,19,nov,93,1,189,8,failure,0,0
7514,41,blue-collar,married,primary,no,1905,yes,no,unknown,2,jun,164,4,-1,0,unknown,0,0
26149,33,management,married,tertiary,no,296,no,no,cellular,13,aug,142,4,-1,0,unknown,0,0
5685,42,admin.,married,secondary,no,1030,no,no,unknown,9,jun,148,3,-1,0,unknown,0,0
24419,42,entrepreneur,married,tertiary,no,1068,yes,no,unknown,17,jun,70,8,-1,0,unknown,0,0
22326,31,admin.,married,secondary,no,774,yes,yes,cellular,21,jul,93,1,-1,0,unknown,0,0
12268,28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,unknown,0,0
24528,33,self-employed,married,tertiary,no,483,yes,no,cellular,3,feb,280,2,-1,0,unknown,0,0
22393,51,retired,married,tertiary,no,580,no,no,cellular,19,nov,694,2,-1,0,unknown,1,0
25636,52,technician,divorced,secondary,no,0,no,no,cellular,29,aug,39,2,-1,0,unknown,0,0
25900,26,blue-collar,married,secondary,no,352,yes,no,cellular,8,apr,213,3,317,4,other,0,0
9193,35,services,married,secondary,no,181,yes,no,cellular,31,jul,5,3,-1,0,unknown,0,0
24508,27,blue-collar,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,1,0
20051,39,blue-collar,single,secondary,no,29,yes,no,unknown,7,may,214,2,-1,0,unknown,0,0
7413,32,technician,single,secondary,no,210,yes,no,cellular,16,jul,298,2,-1,0,unknown,0,0
14255,55,blue-collar,married,secondary,no,3917,yes,no,cellular,18,may,565,1,-1,0,unknown,1,0
11724,30,blue-collar,married,secondary,no,167,yes,no,cellular,10,jul,255,1,-1,0,unknown,1,0
6281,35,services,divorced,secondary,no,-718,yes,no,cellular,21,nov,47,1,-1,0,unknown,0,0
10907,22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,1,-1,0,unknown,0,0
1364,43,services,married,secondary,no,488,yes,no,telephone,6,feb,8,6,-1,0,unknown,0,0
8151,52,management,divorced,tertiary,no,907,yes,no,unknown,4,jun,104,2,-1,0,unknown,0,0
3804,31,management,single,tertiary,no,924,no,no,cellular,5,jun,207,2,98,1,success,1,0
21355,32,blue-collar,married,secondary,no,99,yes,no,cellular,15,may,166,2,-1,0,unknown,0,0
2053,57,services,divorced,primary,no,1920,no,no,unknown,19,may,77,2,-1,0,unknown,0,0
23401,58,management,married,tertiary,no,2764,no,no,cellular,1,jun,459,1,196,1,failure,0,0
26721,56,management,married,tertiary,no,-762,yes,yes,cellular,4,feb,19,10,7,5,other,0,0
1429,31,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,401,1,-1,0,unknown,1,0
16784,52,technician,married,secondary,no,1818,no,yes,cellular,29,jul,46,4,-1,0,unknown,0,0
1702,31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,1,0
4433,55,unemployed,married,secondary,no,12,no,no,cellular,8,apr,167,1,-1,0,unknown,0,0
23632,33,management,married,tertiary,no,8339,yes,no,cellular,5,may,335,2,165,5,other,0,0
20303,44,blue-collar,married,primary,no,2135,no,no,unknown,9,jun,61,1,-1,0,unknown,0,0
13501,37,management,single,tertiary,no,72,yes,yes,cellular,20,apr,885,5,150,7,failure,1,0
8754,34,services,married,secondary,no,1414,yes,no,unknown,26,may,192,4,-1,0,unknown,0,0
9486,35,services,single,secondary,no,155,yes,no,cellular,20,apr,285,1,-1,0,unknown,0,0
14960,39,technician,married,secondary,no,1965,yes,no,unknown,2,jun,65,1,-1,0,unknown,0,0
26770,37,management,married,secondary,no,209,no,no,cellular,14,oct,183,3,528,7,unknown,0,0
20916,32,student,single,tertiary,no,1138,no,no,cellular,4,may,214,3,83,3,success,1,0
14918,31,technician,married,secondary,no,0,no,yes,cellular,15,jul,624,6,-1,0,unknown,0,0
23108,32,admin.,married,secondary,no,0,no,no,unknown,16,may,137,1,-1,0,unknown,0,0
24915,36,management,single,unknown,no,601,no,no,cellular,2,feb,237,2,-1,0,unknown,0,0
21161,40,technician,married,secondary,no,312,no,no,cellular,25,may,612,7,-1,0,unknown,1,0
16520,54,services,married,secondary,no,841,yes,no,unknown,8,may,284,4,-1,0,unknown,0,0
2549,37,blue-collar,single,secondary,no,9306,yes,no,cellular,11,may,603,1,-1,0,unknown,0,0
157,38,blue-collar,married,secondary,no,926,no,yes,unknown,6,jun,189,3,-1,0,unknown,0,0
411,50,admin.,single,secondary,no,424,yes,no,unknown,12,may,72,2,-1,0,unknown,0,0
13014,32,blue-collar,married,primary,no,391,yes,no,cellular,17,apr,728,1,-1,0,unknown,0,0
24609,42,management,single,tertiary,no,145,no,no,cellular,26,aug,174,2,-1,0,unknown,0,0
21768,52,blue-collar,married,primary,no,-637,yes,yes,cellular,12,may,161,5,174,2,failure,0,0
11340,29,admin.,single,secondary,no,65,yes,no,cellular,14,may,9,6,-1,0,unknown,0,0
6060,45,management,divorced,tertiary,no,6572,yes,no,cellular,17,nov,42,2,-1,0,unknown,0,0
12837,34,services,married,secondary,no,-62,yes,no,unknown,16,jun,109,3,-1,0,unknown,0,0
14201,42,self-employed,married,primary,no,3717,no,no,unknown,20,jun,235,1,-1,0,unknown,0,0
15098,43,management,married,tertiary,no,13044,no,no,cellular,18,aug,36,4,-1,0,unknown,0,0
8539,66,retired,single,tertiary,no,0,no,no,cellular,12,oct,79,2,-1,0,unknown,0,0
13003,60,retired,married,unknown,no,79,yes,no,unknown,15,may,301,1,-1,0,unknown,0,0
6364,32,blue-collar,single,primary,no,2829,yes,no,cellular,5,may,26,1,-1,0,unknown,0,0
10449,47,admin.,single,secondary,no,15,no,no,cellular,2,feb,71,1,266,4,failure,0,0
95,38,management,married,tertiary,no,385,yes,no,telephone,28,oct,154,1,-1,0,unknown,1,0
19642,48,management,married,tertiary,no,190,no,no,cellular,25,aug,14,22,-1,0,unknown,0,0
4705,38,blue-collar,married,unknown,no,0,yes,no,cellular,2,apr,477,2,267,1,failure,0,0
7232,36,self-employed,divorced,tertiary,no,6385,yes,no,cellular,21,nov,70,2,-1,0,unknown,0,0
14294,32,blue-collar,married,secondary,no,113,yes,yes,unknown,20,may,235,2,-1,0,unknown,0,0
22639,44,blue-collar,divorced,secondary,no,427,yes,no,cellular,18,jul,151,1,-1,0,unknown,0,0
17001,39,technician,divorced,secondary,no,1270,yes,no,unknown,29,may,245,4,-1,0,unknown,0,0
5663,77,retired,married,secondary,no,820,no,no,telephone,21,oct,330,2,181,4,success,1,0
21948,30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,nov,994,1,177,1,failure,1,0
7394,34,services,married,primary,no,31,no,yes,cellular,9,jul,53,3,-1,0,unknown,0,0
18070,44,blue-collar,married,secondary,no,233,no,yes,cellular,9,jul,150,3,-1,0,unknown,0,0
26061,55,services,married,secondary,no,557,no,no,unknown,19,jun,58,1,-1,0,unknown,0,0
4255,37,technician,married,secondary,no,720,yes,no,cellular,14,may,365,6,36,3,failure,0,0
9217,45,blue-collar,married,secondary,no,221,no,yes,cellular,25,aug,153,4,-1,0,unknown,0,0
15762,41,unemployed,married,secondary,no,0,yes,yes,cellular,5,may,400,1,-1,0,unknown,1,0
7994,33,management,single,tertiary,no,726,no,no,cellular,28,jan,219,1,-1,0,unknown,0,0
18205,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,839,2,188,1,success,1,0
10864,56,management,married,tertiary,no,0,no,yes,unknown,20,jun,422,1,-1,0,unknown,1,0
12562,47,blue-collar,married,secondary,no,11305,no,no,cellular,22,aug,118,6,-1,0,unknown,0,0
7300,36,management,married,tertiary,no,190,yes,no,cellular,5,feb,217,1,-1,0,unknown,0,0
11026,59,management,married,tertiary,no,7049,no,no,unknown,11,jun,647,2,-1,0,unknown,0,0
1193,31,technician,single,tertiary,no,830,yes,no,cellular,9,feb,150,3,-1,0,unknown,0,0
18711,33,services,married,secondary,no,3444,yes,no,cellular,22,jul,487,4,-1,0,unknown,0,0
5217,37,admin.,single,secondary,no,0,yes,yes,cellular,3,sep,144,2,463,6,failure,0,0
21711,31,services,married,secondary,no,-163,yes,no,cellular,17,apr,135,1,270,2,failure,0,0
5219,28,blue-collar,married,tertiary,no,417,yes,yes,cellular,6,may,523,2,363,2,failure,0,0
